time,Z
8.56,-2.007419
8.561,-2.008092
8.562,-2.008824
8.563,-2.00949
8.564,-2.010089
8.565,-2.010712
8.566,-2.011235
8.567,-2.011796
8.568,-2.012292
8.569,-2.012736
8.57,-2.013164
8.571,-2.013541
8.572,-2.013891
8.573,-2.014187
8.574,-2.014475
8.575,-2.014779
8.576,-2.015018
8.577,-2.015148
8.578,-2.015198
8.579,-2.01536
8.58,-2.015449
8.581,-2.015462
8.582,-2.015442
8.583,-2.015284
8.584,-2.015297
8.585,-2.015143
8.586,-2.015018
8.587,-2.014821
8.588,-2.014583
8.589,-2.014443
8.59,-2.014275
8.591,-2.013894
8.592,-2.013646
8.593,-2.013291
8.594,-2.012869
8.595,-2.012308
8.596,-2.011916
8.597,-2.011412
8.598,-2.010644
8.599,-2.010198
8.6,-2.009473
8.601,-2.008681
8.602,-2.008101
8.603,-2.007362
8.604,-2.006617
8.605,-2.005887
8.606,-2.005146
8.607,-2.004305
8.608,-2.003401
8.609,-2.002621
8.61,-2.00169
8.611,-2.000812
8.612,-1.999771
8.613,-1.99883
8.614,-1.997826
8.615,-1.996707
8.616,-1.995659
8.617,-1.994548
8.618,-1.993363
8.619,-1.992144
8.62,-1.990948
8.621,-1.989737
8.622,-1.988404
8.623,-1.987083
8.624,-1.985823
8.625,-1.984443
8.626,-1.982994
8.627,-1.981589
8.628,-1.98012
8.629,-1.978664
8.63,-1.97701
8.631,-1.975547
8.632,-1.973915
8.633,-1.972297
8.634,-1.970657
8.635,-1.968959
8.636,-1.96723
8.637,-1.965493
8.638,-1.963723
8.639,-1.961881
8.64,-1.960069
8.641,-1.958203
8.642,-1.956324
8.643,-1.954352
8.644,-1.952414
8.645,-1.950338
8.646,-1.948403
8.647,-1.94626
8.648,-1.944142
8.649,-1.942002
8.65,-1.939836
8.651,-1.937621
8.652,-1.935406
8.653,-1.933132
8.654,-1.930846
8.655,-1.928527
8.656,-1.926164
8.657,-1.923775
8.658,-1.921334
8.659,-1.918832
8.66,-1.916402
8.661,-1.913862
8.662,-1.911352
8.663,-1.90873
8.664,-1.90611
8.665,-1.903463
8.666,-1.900784
8.667,-1.898072
8.668,-1.89532
8.669,-1.892497
8.67,-1.88972
8.671,-1.886847
8.672,-1.883989
8.673,-1.881094
8.674,-1.878084
8.675,-1.875141
8.676,-1.872106
8.677,-1.869123
8.678,-1.865991
8.679,-1.862887
8.68,-1.8597
8.681,-1.856544
8.682,-1.853321
8.683,-1.850074
8.684,-1.846792
8.685,-1.843493
8.686,-1.84017
8.687,-1.836808
8.688,-1.833367
8.689,-1.829905
8.69,-1.826447
8.691,-1.822912
8.692,-1.819357
8.693,-1.815802
8.694,-1.81218
8.695,-1.808508
8.696,-1.80484
8.697,-1.801096
8.698,-1.797358
8.699,-1.793537
8.7,-1.789711
8.701,-1.785873
8.702,-1.781935
8.703,-1.77801
8.704,-1.774036
8.705,-1.770079
8.706,-1.76602
8.707,-1.761996
8.708,-1.75789
8.709,-1.753816
8.71,-1.749603
8.711,-1.745461
8.712,-1.741228
8.713,-1.736967
8.714,-1.732665
8.715,-1.728349
8.716,-1.723946
8.717,-1.719542
8.718,-1.715114
8.719,-1.71067
8.72,-1.706182
8.721,-1.701649
8.722,-1.697097
8.723,-1.692494
8.724,-1.687856
8.725,-1.683206
8.726,-1.678511
8.727,-1.673784
8.728,-1.669015
8.729,-1.664265
8.73,-1.659412
8.731,-1.65452
8.732,-1.649637
8.733,-1.644707
8.734,-1.639748
8.735,-1.6347
8.736,-1.629691
8.737,-1.624622
8.738,-1.619552
8.739,-1.614409
8.74,-1.609246
8.741,-1.60404
8.742,-1.598822
8.743,-1.59355
8.744,-1.588251
8.745,-1.582931
8.746,-1.57753
8.747,-1.572164
8.748,-1.566762
8.749,-1.56129
8.75,-1.5558
8.751,-1.550278
8.752,-1.544722
8.753,-1.539131
8.754,-1.533474
8.755,-1.527838
8.756,-1.522179
8.757,-1.516456
8.758,-1.510694
8.759,-1.50492
8.76,-1.499113
8.761,-1.493278
8.762,-1.487367
8.763,-1.481462
8.764,-1.475532
8.765,-1.469516
8.766,-1.463481
8.767,-1.457443
8.768,-1.451351
8.769,-1.445204
8.77,-1.439043
8.771,-1.432837
8.772,-1.426643
8.773,-1.4204
8.774,-1.414126
8.775,-1.407857
8.776,-1.401498
8.777,-1.395119
8.778,-1.38873
8.779,-1.382264
8.78,-1.375842
8.781,-1.369293
8.782,-1.362749
8.783,-1.356225
8.784,-1.349616
8.785,-1.343021
8.786,-1.336317
8.787,-1.329639
8.788,-1.322913
8.789,-1.316202
8.79,-1.309331
8.791,-1.302524
8.792,-1.295715
8.793,-1.28883
8.794,-1.281865
8.795,-1.274901
8.796,-1.267955
8.797,-1.260948
8.798,-1.253917
8.799,-1.246811
8.8,-1.239739
8.801,-1.2326
8.802,-1.225441
8.803,-1.21826
8.804,-1.211058
8.805,-1.203808
8.806,-1.196484
8.807,-1.189163
8.808,-1.181763
8.809,-1.174329
8.81,-1.166936
8.811,-1.159553
8.812,-1.152074
8.813,-1.144571
8.814,-1.137082
8.815,-1.129554
8.816,-1.121907
8.817,-1.114349
8.818,-1.106676
8.819,-1.099048
8.82,-1.091383
8.821,-1.083626
8.822,-1.075889
8.823,-1.068087
8.824,-1.060278
8.825,-1.052475
8.826,-1.044596
8.827,-1.036665
8.828,-1.028712
8.829,-1.020777
8.83,-1.012789
8.831,-1.004743
8.832,-0.996702
8.833,-0.988636
8.834,-0.980542
8.835,-0.972388
8.836,-0.964223
8.837,-0.956002
8.838,-0.94774
8.839,-0.939425
8.84,-0.931123
8.841,-0.922838
8.842,-0.914511
8.843,-0.906135
8.844,-0.897771
8.845,-0.889369
8.846,-0.880943
8.847,-0.872513
8.848,-0.864026
8.849,-0.855515
8.85,-0.846996
8.851,-0.838427
8.852,-0.829851
8.853,-0.821193
8.854,-0.812591
8.855,-0.803879
8.856,-0.795211
8.857,-0.786466
8.858,-0.777714
8.859,-0.768957
8.86,-0.760151
8.861,-0.751287
8.862,-0.742373
8.863,-0.733406
8.864,-0.724528
8.865,-0.715525
8.866,-0.706607
8.867,-0.697615
8.868,-0.688632
8.869,-0.679565
8.87,-0.670521
8.871,-0.6615
8.872,-0.652365
8.873,-0.643245
8.874,-0.634109
8.875,-0.624925
8.876,-0.615726
8.877,-0.606482
8.878,-0.597264
8.879,-0.587933
8.88,-0.578658
8.881,-0.569292
8.882,-0.559957
8.883,-0.550513
8.884,-0.541122
8.885,-0.531703
8.886,-0.522204
8.887,-0.512832
8.888,-0.50334
8.889,-0.493792
8.89,-0.484224
8.891,-0.474759
8.892,-0.465176
8.893,-0.455608
8.894,-0.445977
8.895,-0.436296
8.896,-0.426649
8.897,-0.416927
8.898,-0.407175
8.899,-0.397443
8.9,-0.387728
8.901,-0.377949
8.902,-0.368141
8.903,-0.358324
8.904,-0.348481
8.905,-0.338665
8.906,-0.328745
8.907,-0.318818
8.908,-0.308979
8.909,-0.299037
8.91,-0.289072
8.911,-0.279073
8.912,-0.269045
8.913,-0.259028
8.914,-0.248969
8.915,-0.238934
8.916,-0.228843
8.917,-0.218798
8.918,-0.208623
8.919,-0.198463
8.92,-0.188337
8.921,-0.178136
8.922,-0.167959
8.923,-0.157717
8.924,-0.14751
8.925,-0.137286
8.926,-0.127035
8.927,-0.116797
8.928,-0.106495
8.929,-0.096187
8.93,-0.08585
8.931,-0.075498
8.932,-0.065048
8.933,-0.054686
8.934,-0.044208
8.935,-0.03382
8.936,-0.023378
8.937,-0.012925
8.938,-0.002489
8.939,0.007992
8.94,0.018504
8.941,0.029049
8.942,0.039582
8.943,0.050153
8.944,0.060716
8.945,0.071258
8.946,0.081856
8.947,0.092457
8.948,0.103009
8.949,0.113698
8.95,0.124351
8.951,0.135063
8.952,0.145781
8.953,0.156504
8.954,0.167227
8.955,0.177933
8.956,0.188656
8.957,0.199388
8.958,0.210114
8.959,0.220891
8.96,0.23164
8.961,0.242444
8.962,0.253274
8.963,0.26413
8.964,0.27501
8.965,0.285922
8.966,0.296808
8.967,0.307657
8.968,0.318536
8.969,0.329436
8.97,0.340303
8.971,0.351223
8.972,0.362163
8.973,0.373038
8.974,0.383991
8.975,0.394954
8.976,0.405999
8.977,0.416973
8.978,0.428076
8.979,0.439058
8.98,0.45015
8.981,0.461165
8.982,0.472168
8.983,0.483224
8.984,0.494235
8.985,0.505309
8.986,0.516341
8.987,0.527397
8.988,0.538479
8.989,0.549559
8.99,0.560659
8.991,0.571765
8.992,0.582983
8.993,0.594134
8.994,0.605369
8.995,0.616483
8.996,0.627703
8.997,0.638866
8.998,0.650021
8.999,0.661179
9.0,0.672374
9.001,0.683503
9.002,0.694708
9.003,0.70589
9.004,0.717059
9.005,0.728321
9.006,0.739466
9.007,0.750656
9.008,0.761871
9.009,0.773165
9.01,0.78448
9.011,0.795764
9.012,0.807089
9.013,0.818338
9.014,0.829619
9.015,0.840958
9.016,0.852196
9.017,0.863474
9.018,0.874704
9.019,0.885979
9.02,0.897249
9.021,0.90853
9.022,0.919826
9.023,0.931123
9.024,0.942359
9.025,0.953656
9.026,0.964948
9.027,0.976212
9.028,0.987511
9.029,0.998814
9.03,1.010167
9.031,1.021608
9.032,1.032994
9.033,1.044246
9.034,1.055637
9.035,1.066966
9.036,1.078315
9.037,1.089652
9.038,1.100962
9.039,1.11224
9.04,1.123641
9.041,1.134885
9.042,1.146213
9.043,1.157533
9.044,1.16882
9.045,1.180132
9.046,1.191434
9.047,1.202758
9.048,1.21404
9.049,1.225343
9.05,1.236638
9.051,1.247994
9.052,1.259277
9.053,1.270572
9.054,1.281914
9.055,1.293412
9.056,1.304706
9.057,1.315927
9.058,1.327275
9.059,1.33865
9.06,1.349968
9.061,1.361223
9.062,1.372499
9.063,1.383803
9.064,1.395106
9.065,1.406364
9.066,1.417623
9.067,1.428922
9.068,1.440168
9.069,1.451383
9.07,1.462629
9.071,1.473871
9.072,1.48508
9.073,1.496327
9.074,1.507585
9.075,1.518773
9.076,1.529994
9.077,1.541168
9.078,1.552348
9.079,1.563559
9.08,1.574761
9.081,1.586004
9.082,1.597193
9.083,1.608603
9.084,1.619706
9.085,1.63082
9.086,1.642017
9.087,1.653123
9.088,1.664331
9.089,1.675447
9.09,1.686577
9.091,1.697713
9.092,1.708774
9.093,1.719888
9.094,1.731005
9.095,1.742097
9.096,1.753131
9.097,1.764208
9.098,1.775263
9.099,1.786357
9.1,1.797303
9.101,1.808344
9.102,1.819344
9.103,1.830326
9.104,1.84131
9.105,1.85228
9.106,1.8632
9.107,1.874194
9.108,1.885126
9.109,1.896091
9.11,1.906979
9.111,1.917845
9.112,1.928759
9.113,1.939706
9.114,1.950607
9.115,1.961611
9.116,1.972586
9.117,1.983409
9.118,1.994164
9.119,2.005027
9.12,2.015839
9.121,2.026562
9.122,2.037322
9.123,2.048062
9.124,2.058897
9.125,2.069593
9.126,2.080312
9.127,2.091038
9.128,2.101718
9.129,2.112373
9.13,2.12306
9.131,2.133673
9.132,2.144299
9.133,2.154964
9.134,2.165561
9.135,2.176157
9.136,2.186724
9.137,2.197263
9.138,2.207785
9.139,2.218338
9.14,2.2289
9.141,2.239343
9.142,2.249811
9.143,2.260255
9.144,2.270667
9.145,2.281087
9.146,2.291441
9.147,2.301852
9.148,2.312219
9.149,2.3225
9.15,2.3329
9.151,2.343242
9.152,2.353539
9.153,2.363875
9.154,2.374277
9.155,2.384744
9.156,2.394959
9.157,2.405119
9.158,2.415342
9.159,2.425514
9.16,2.435645
9.161,2.445739
9.162,2.455788
9.163,2.465832
9.164,2.475881
9.165,2.485905
9.166,2.495916
9.167,2.505894
9.168,2.515881
9.169,2.525853
9.17,2.535803
9.171,2.545735
9.172,2.555813
9.173,2.565434
9.174,2.575509
9.175,2.585223
9.176,2.595068
9.177,2.604868
9.178,2.614604
9.179,2.62435
9.18,2.634108
9.181,2.643895
9.182,2.653537
9.183,2.663229
9.184,2.672786
9.185,2.682463
9.186,2.69206
9.187,2.701661
9.188,2.711204
9.189,2.720772
9.19,2.730293
9.191,2.73977
9.192,2.749237
9.193,2.758693
9.194,2.768087
9.195,2.777533
9.196,2.786797
9.197,2.796243
9.198,2.805467
9.199,2.814893
9.2,2.824192
9.201,2.833394
9.202,2.842747
9.203,2.852008
9.204,2.861339
9.205,2.870495
9.206,2.879688
9.207,2.888777
9.208,2.897761
9.209,2.906879
9.21,2.91582
9.211,2.924762
9.212,2.933763
9.213,2.942647
9.214,2.95153
9.215,2.960319
9.216,2.969193
9.217,2.97792
9.218,2.986722
9.219,2.995373
9.22,3.00412
9.221,3.012716
9.222,3.021427
9.223,3.029981
9.224,3.038527
9.225,3.04706
9.226,3.055631
9.227,3.064125
9.228,3.072613
9.229,3.081165
9.23,3.089479
9.231,3.097961
9.232,3.106279
9.233,3.114584
9.234,3.122913
9.235,3.13119
9.236,3.139436
9.237,3.147645
9.238,3.155868
9.239,3.164117
9.24,3.17223
9.241,3.18031
9.242,3.188413
9.243,3.196508
9.244,3.204605
9.245,3.212495
9.246,3.220609
9.247,3.228445
9.248,3.23642
9.249,3.244251
9.25,3.252162
9.251,3.259951
9.252,3.267835
9.253,3.275536
9.254,3.283243
9.255,3.29103
9.256,3.298706
9.257,3.306342
9.258,3.313916
9.259,3.32148
9.26,3.329135
9.261,3.336686
9.262,3.344132
9.263,3.351751
9.264,3.359198
9.265,3.366785
9.266,3.374247
9.267,3.38159
9.268,3.388968
9.269,3.396181
9.27,3.403442
9.271,3.410634
9.272,3.417753
9.273,3.424983
9.274,3.431915
9.275,3.439008
9.276,3.446059
9.277,3.452996
9.278,3.459995
9.279,3.466915
9.28,3.473784
9.281,3.480624
9.282,3.48744
9.283,3.494194
9.284,3.500992
9.285,3.507728
9.286,3.514296
9.287,3.521166
9.288,3.527669
9.289,3.534317
9.29,3.540877
9.291,3.547386
9.292,3.553885
9.293,3.560372
9.294,3.566755
9.295,3.573224
9.296,3.579492
9.297,3.585964
9.298,3.592264
9.299,3.598473
9.3,3.604758
9.301,3.610958
9.302,3.617154
9.303,3.623268
9.304,3.629371
9.305,3.635437
9.306,3.641447
9.307,3.647396
9.308,3.653367
9.309,3.659274
9.31,3.665068
9.311,3.670954
9.312,3.676783
9.313,3.682559
9.314,3.688298
9.315,3.693998
9.316,3.699698
9.317,3.705335
9.318,3.71095
9.319,3.716602
9.32,3.721997
9.321,3.727397
9.322,3.73309
9.323,3.738431
9.324,3.74378
9.325,3.749115
9.326,3.754549
9.327,3.759827
9.328,3.765009
9.329,3.770248
9.33,3.775526
9.331,3.780722
9.332,3.785875
9.333,3.790983
9.334,3.796199
9.335,3.801265
9.336,3.806219
9.337,3.811192
9.338,3.816171
9.339,3.821067
9.34,3.825929
9.341,3.830796
9.342,3.835563
9.343,3.840332
9.344,3.84506
9.345,3.849808
9.346,3.854498
9.347,3.859204
9.348,3.863828
9.349,3.868458
9.35,3.873054
9.351,3.877598
9.352,3.882081
9.353,3.88657
9.354,3.891082
9.355,3.89545
9.356,3.899897
9.357,3.904259
9.358,3.90856
9.359,3.91286
9.36,3.917082
9.361,3.921286
9.362,3.925451
9.363,3.929476
9.364,3.933562
9.365,3.937579
9.366,3.941518
9.367,3.94541
9.368,3.94937
9.369,3.953144
9.37,3.956874
9.371,3.960577
9.372,3.964192
9.373,3.967784
9.374,3.971242
9.375,3.974718
9.376,3.977989
9.377,3.981273
9.378,3.984456
9.379,3.987628
9.38,3.990631
9.381,3.993551
9.382,3.996503
9.383,3.999299
9.384,4.002178
9.385,4.005019
9.386,4.007843
9.387,4.010671
9.388,4.013515
9.389,4.016341
9.39,4.019151
9.391,4.021955
9.392,4.024723
9.393,4.027457
9.394,4.030257
9.395,4.032879
9.396,4.03555
9.397,4.038233
9.398,4.040855
9.399,4.043428
9.4,4.046003
9.401,4.048596
9.402,4.051037
9.403,4.053624
9.404,4.056015
9.405,4.058292
9.406,4.060677
9.407,4.062804
9.408,4.064742
9.409,4.066758
9.41,4.068436
9.411,4.070024
9.412,4.071628
9.413,4.073215
9.414,4.074028
9.415,4.074789
9.416,4.075705
9.417,4.07633
9.418,4.076649
9.419,4.077232
9.42,4.077634
9.421,4.078106
9.422,4.078473
9.423,4.078881
9.424,4.079515
9.425,4.079803
9.426,4.080305
9.427,4.080959
9.428,4.081621
9.429,4.082238
9.43,4.082725
9.431,4.083395
9.432,4.08373
9.433,4.084326
9.434,4.084651
9.435,4.08504
9.436,4.085354
9.437,4.085623
9.438,4.085822
9.439,4.086009
9.44,4.086149
9.441,4.086173
9.442,4.086244
9.443,4.086235
9.444,4.086177
9.445,4.086042
9.446,4.085905
9.447,4.085699
9.448,4.085452
9.449,4.085156
9.45,4.084814
9.451,4.084424
9.452,4.08389
9.453,4.083512
9.454,4.08287
9.455,4.082304
9.456,4.081639
9.457,4.080999
9.458,4.080371
9.459,4.079491
9.46,4.078679
9.461,4.077817
9.462,4.076904
9.463,4.075939
9.464,4.075025
9.465,4.073872
9.466,4.072761
9.467,4.071625
9.468,4.07042
9.469,4.069175
9.47,4.067983
9.471,4.066634
9.472,4.065238
9.473,4.063804
9.474,4.06233
9.475,4.060794
9.476,4.059223
9.477,4.057592
9.478,4.055913
9.479,4.054186
9.48,4.052414
9.481,4.050587
9.482,4.048713
9.483,4.046788
9.484,4.044816
9.485,4.042802
9.486,4.040741
9.487,4.038619
9.488,4.036454
9.489,4.034241
9.49,4.031886
9.491,4.029581
9.492,4.02723
9.493,4.02482
9.494,4.022372
9.495,4.019865
9.496,4.017312
9.497,4.014717
9.498,4.012077
9.499,4.009384
9.5,4.006575
9.501,4.003865
9.502,4.000945
9.503,3.998147
9.504,3.995141
9.505,3.99217
9.506,3.989173
9.507,3.986062
9.508,3.982931
9.509,3.97982
9.51,3.976552
9.511,3.973332
9.512,3.970023
9.513,3.966673
9.514,3.963266
9.515,3.959819
9.516,3.956326
9.517,3.952788
9.518,3.949198
9.519,3.945556
9.52,3.941892
9.521,3.938114
9.522,3.934383
9.523,3.930554
9.524,3.926693
9.525,3.92265
9.526,3.918718
9.527,3.914697
9.528,3.910628
9.529,3.906515
9.53,3.902348
9.531,3.898147
9.532,3.893887
9.533,3.889594
9.534,3.885254
9.535,3.880847
9.536,3.876474
9.537,3.87193
9.538,3.86746
9.539,3.862886
9.54,3.858252
9.541,3.85353
9.542,3.848827
9.543,3.844125
9.544,3.839299
9.545,3.834443
9.546,3.82953
9.547,3.824588
9.548,3.819482
9.549,3.814489
9.55,3.809401
9.551,3.804253
9.552,3.799061
9.553,3.793816
9.554,3.788538
9.555,3.78326
9.556,3.777916
9.557,3.772409
9.558,3.766941
9.559,3.76147
9.56,3.755902
9.561,3.750292
9.562,3.744639
9.563,3.73895
9.564,3.733194
9.565,3.727409
9.566,3.721569
9.567,3.715685
9.568,3.709751
9.569,3.703736
9.57,3.697728
9.571,3.691677
9.572,3.685515
9.573,3.679403
9.574,3.673217
9.575,3.666963
9.576,3.660681
9.577,3.654352
9.578,3.647936
9.579,3.641587
9.58,3.635083
9.581,3.628504
9.582,3.621876
9.583,3.615115
9.584,3.608435
9.585,3.601628
9.586,3.594794
9.587,3.587906
9.588,3.58097
9.589,3.573997
9.59,3.567077
9.591,3.560062
9.592,3.552778
9.593,3.545731
9.594,3.538649
9.595,3.531537
9.596,3.524467
9.597,3.517162
9.598,3.509974
9.599,3.502666
9.6,3.495282
9.601,3.487925
9.602,3.480501
9.603,3.473048
9.604,3.465564
9.605,3.458063
9.606,3.450466
9.607,3.44286
9.608,3.435196
9.609,3.427537
9.61,3.419792
9.611,3.412022
9.612,3.404198
9.613,3.396343
9.614,3.388463
9.615,3.380485
9.616,3.372596
9.617,3.364497
9.618,3.356531
9.619,3.348535
9.62,3.340137
9.621,3.331976
