,time,Z
7325,7.325,-1.969593
7326,7.326,-1.971931
7327,7.327,-1.974241
7328,7.328,-1.976558
7329,7.329,-1.978873
7330,7.33,-1.981197
7331,7.331,-1.983532
7332,7.332,-1.985772
7333,7.333,-1.988068
7334,7.334,-1.990453
7335,7.335,-1.992921
7336,7.336,-1.995423
7337,7.337,-1.997873
7338,7.338,-2.000362
7339,7.339,-2.002838
7340,7.34,-2.005189
7341,7.341,-2.007644
7342,7.342,-2.01007
7343,7.343,-2.012431
7344,7.344,-2.014757
7345,7.345,-2.017098
7346,7.346,-2.019366
7347,7.347,-2.021568
7348,7.348,-2.023458
7349,7.349,-2.025347
7350,7.35,-2.027155
7351,7.351,-2.028966
7352,7.352,-2.030663
7353,7.353,-2.032155
7354,7.354,-2.033642
7355,7.355,-2.03528
7356,7.356,-2.036782
7357,7.357,-2.038042
7358,7.358,-2.039553
7359,7.359,-2.040934
7360,7.36,-2.042101
7361,7.361,-2.042947
7362,7.362,-2.043867
7363,7.363,-2.044187
7364,7.364,-2.04456
7365,7.365,-2.044377
7366,7.366,-2.044067
7367,7.367,-2.043877
7368,7.368,-2.043622
7369,7.369,-2.043052
7370,7.37,-2.043336
7371,7.371,-2.043313
7372,7.372,-2.043568
7373,7.373,-2.043996
7374,7.374,-2.044593
7375,7.375,-2.045161
7376,7.376,-2.045898
7377,7.377,-2.046601
7378,7.378,-2.047301
7379,7.379,-2.047982
7380,7.38,-2.048604
7381,7.381,-2.049206
7382,7.382,-2.049684
7383,7.383,-2.050108
7384,7.384,-2.050321
7385,7.385,-2.050488
7386,7.386,-2.050626
7387,7.387,-2.050528
7388,7.388,-2.050429
7389,7.389,-2.050373
7390,7.39,-2.050214
7391,7.391,-2.050082
7392,7.392,-2.049916
7393,7.393,-2.049772
7394,7.394,-2.049523
7395,7.395,-2.049444
7396,7.396,-2.049192
7397,7.397,-2.048955
7398,7.398,-2.048771
7399,7.399,-2.048471
7400,7.4,-2.048233
7401,7.401,-2.047898
7402,7.402,-2.04756
7403,7.403,-2.047164
7404,7.404,-2.046778
7405,7.405,-2.046371
7406,7.406,-2.0459
7407,7.407,-2.045434
7408,7.408,-2.044873
7409,7.409,-2.044391
7410,7.41,-2.043784
7411,7.411,-2.04317
7412,7.412,-2.042586
7413,7.413,-2.041935
7414,7.414,-2.041253
7415,7.415,-2.040565
7416,7.416,-2.039838
7417,7.417,-2.039057
7418,7.418,-2.038277
7419,7.419,-2.037439
7420,7.42,-2.036604
7421,7.421,-2.035738
7422,7.422,-2.034728
7423,7.423,-2.03391
7424,7.424,-2.032912
7425,7.425,-2.031891
7426,7.426,-2.030978
7427,7.427,-2.029855
7428,7.428,-2.028774
7429,7.429,-2.027721
7430,7.43,-2.0265
7431,7.431,-2.025474
7432,7.432,-2.024219
7433,7.433,-2.022975
7434,7.434,-2.021861
7435,7.435,-2.020524
7436,7.436,-2.019203
7437,7.437,-2.01792
7438,7.438,-2.016552
7439,7.439,-2.015197
7440,7.44,-2.013789
7441,7.441,-2.012308
7442,7.442,-2.010889
7443,7.443,-2.009357
7444,7.444,-2.00788
7445,7.445,-2.00633
7446,7.446,-2.004768
7447,7.447,-2.003136
7448,7.448,-2.001603
7449,7.449,-1.999857
7450,7.45,-1.998248
7451,7.451,-1.996536
7452,7.452,-1.994811
7453,7.453,-1.993077
7454,7.454,-1.991218
7455,7.455,-1.989475
7456,7.456,-1.987649
7457,7.457,-1.985797
7458,7.458,-1.983927
7459,7.459,-1.98198
7460,7.46,-1.980063
7461,7.461,-1.978126
7462,7.462,-1.976089
7463,7.463,-1.97412
7464,7.464,-1.972056
7465,7.465,-1.970048
7466,7.466,-1.967958
7467,7.467,-1.965859
7468,7.468,-1.963782
7469,7.469,-1.961532
7470,7.47,-1.959412
7471,7.471,-1.957207
7472,7.472,-1.955016
7473,7.473,-1.952823
7474,7.474,-1.950455
7475,7.475,-1.948169
7476,7.476,-1.945833
7477,7.477,-1.943484
7478,7.478,-1.941135
7479,7.479,-1.938673
7480,7.48,-1.936304
7481,7.481,-1.933876
7482,7.482,-1.931417
7483,7.483,-1.928915
7484,7.484,-1.926476
7485,7.485,-1.923966
7486,7.486,-1.921386
7487,7.487,-1.918841
7488,7.488,-1.916262
7489,7.489,-1.913652
7490,7.49,-1.910974
7491,7.491,-1.90834
7492,7.492,-1.905605
7493,7.493,-1.903023
7494,7.494,-1.900317
7495,7.495,-1.897468
7496,7.496,-1.894807
7497,7.497,-1.891934
7498,7.498,-1.889143
7499,7.499,-1.886408
7500,7.5,-1.883519
7501,7.501,-1.880721
7502,7.502,-1.877786
7503,7.503,-1.874918
7504,7.504,-1.872068
7505,7.505,-1.869063
7506,7.506,-1.866093
7507,7.507,-1.863173
7508,7.508,-1.860191
7509,7.509,-1.857116
7510,7.51,-1.854122
7511,7.511,-1.851097
7512,7.512,-1.848012
7513,7.513,-1.844893
7514,7.514,-1.841771
7515,7.515,-1.83864
7516,7.516,-1.835499
7517,7.517,-1.832352
7518,7.518,-1.829116
7519,7.519,-1.825839
7520,7.52,-1.822654
7521,7.521,-1.819489
7522,7.522,-1.816138
7523,7.523,-1.812855
7524,7.524,-1.80966
7525,7.525,-1.806349
7526,7.526,-1.803047
7527,7.527,-1.799722
7528,7.528,-1.79638
7529,7.529,-1.793047
7530,7.53,-1.789578
7531,7.531,-1.786303
7532,7.532,-1.782794
7533,7.533,-1.779435
7534,7.534,-1.776086
7535,7.535,-1.772581
7536,7.536,-1.769199
7537,7.537,-1.765672
7538,7.538,-1.762157
7539,7.539,-1.758686
7540,7.54,-1.755173
7541,7.541,-1.751549
7542,7.542,-1.748095
7543,7.543,-1.744452
7544,7.544,-1.74099
7545,7.545,-1.737323
7546,7.546,-1.733775
7547,7.547,-1.730195
7548,7.548,-1.726579
7549,7.549,-1.722952
7550,7.55,-1.719289
7551,7.551,-1.715597
7552,7.552,-1.711901
7553,7.553,-1.708329
7554,7.554,-1.704483
7555,7.555,-1.700796
7556,7.556,-1.697115
7557,7.557,-1.693337
7558,7.558,-1.689586
7559,7.559,-1.685841
7560,7.56,-1.682085
7561,7.561,-1.678277
7562,7.562,-1.674563
7563,7.563,-1.670721
7564,7.564,-1.666932
7565,7.565,-1.66315
7566,7.566,-1.65929
7567,7.567,-1.655422
7568,7.568,-1.651672
7569,7.569,-1.647629
7570,7.57,-1.643783
7571,7.571,-1.639978
7572,7.572,-1.636079
7573,7.573,-1.632142
7574,7.574,-1.628233
7575,7.575,-1.624312
7576,7.576,-1.620291
7577,7.577,-1.616278
7578,7.578,-1.61233
7579,7.579,-1.608338
7580,7.58,-1.604324
7581,7.581,-1.600316
7582,7.582,-1.596246
7583,7.583,-1.592282
7584,7.584,-1.588164
7585,7.585,-1.58416
7586,7.586,-1.580041
7587,7.587,-1.575911
7588,7.588,-1.571895
7589,7.589,-1.567866
7590,7.59,-1.563727
7591,7.591,-1.559604
7592,7.592,-1.555412
7593,7.593,-1.551396
7594,7.594,-1.54719
7595,7.595,-1.543054
7596,7.596,-1.538939
7597,7.597,-1.534755
7598,7.598,-1.530642
7599,7.599,-1.526447
7600,7.6,-1.522271
7601,7.601,-1.518052
7602,7.602,-1.51384
7603,7.603,-1.509699
7604,7.604,-1.505483
7605,7.605,-1.50128
7606,7.606,-1.497059
7607,7.607,-1.492772
7608,7.608,-1.488563
7609,7.609,-1.484338
7610,7.61,-1.480065
7611,7.611,-1.475837
7612,7.612,-1.471567
7613,7.613,-1.46731
7614,7.614,-1.463042
7615,7.615,-1.45876
7616,7.616,-1.454471
7617,7.617,-1.450178
7618,7.618,-1.445883
7619,7.619,-1.441637
7620,7.62,-1.437316
7621,7.621,-1.433008
7622,7.622,-1.428689
7623,7.623,-1.424386
7624,7.624,-1.420021
7625,7.625,-1.415759
7626,7.626,-1.41137
7627,7.627,-1.407051
7628,7.628,-1.402714
7629,7.629,-1.39839
7630,7.63,-1.39404
7631,7.631,-1.389661
7632,7.632,-1.385327
7633,7.633,-1.380934
7634,7.634,-1.376629
7635,7.635,-1.372249
7636,7.636,-1.367869
7637,7.637,-1.363495
7638,7.638,-1.359096
7639,7.639,-1.354727
7640,7.64,-1.350335
7641,7.641,-1.345971
7642,7.642,-1.341526
7643,7.643,-1.337153
7644,7.644,-1.332773
7645,7.645,-1.328345
7646,7.646,-1.32393
7647,7.647,-1.319524
7648,7.648,-1.315126
7649,7.649,-1.310635
7650,7.65,-1.306271
7651,7.651,-1.301835
7652,7.652,-1.297424
7653,7.653,-1.292991
7654,7.654,-1.288544
7655,7.655,-1.284151
7656,7.656,-1.279692
7657,7.657,-1.275309
7658,7.658,-1.270822
7659,7.659,-1.266403
7660,7.66,-1.261987
7661,7.661,-1.257531
7662,7.662,-1.2531
7663,7.663,-1.248663
7664,7.664,-1.244223
7665,7.665,-1.239807
7666,7.666,-1.23536
7667,7.667,-1.230917
7668,7.668,-1.226468
7669,7.669,-1.222054
7670,7.67,-1.217601
7671,7.671,-1.213172
7672,7.672,-1.208769
7673,7.673,-1.204305
7674,7.674,-1.19987
7675,7.675,-1.195477
7676,7.676,-1.191018
7677,7.677,-1.186621
7678,7.678,-1.182166
7679,7.679,-1.177743
7680,7.68,-1.173373
7681,7.681,-1.168903
7682,7.682,-1.16451
7683,7.683,-1.160101
7684,7.684,-1.155728
7685,7.685,-1.151354
7686,7.686,-1.146884
7687,7.687,-1.142529
7688,7.688,-1.13816
7689,7.689,-1.133769
7690,7.69,-1.129356
7691,7.691,-1.125007
7692,7.692,-1.120594
7693,7.693,-1.11626
7694,7.694,-1.111853
7695,7.695,-1.10749
7696,7.696,-1.103138
7697,7.697,-1.098834
7698,7.698,-1.094427
7699,7.699,-1.090139
7700,7.7,-1.085764
7701,7.701,-1.081404
7702,7.702,-1.077055
7703,7.703,-1.072777
7704,7.704,-1.068432
7705,7.705,-1.064064
7706,7.706,-1.059802
7707,7.707,-1.055451
7708,7.708,-1.051173
7709,7.709,-1.046851
7710,7.71,-1.042551
7711,7.711,-1.03825
7712,7.712,-1.033966
7713,7.713,-1.029701
7714,7.714,-1.025415
7715,7.715,-1.021134
7716,7.716,-1.01688
7717,7.717,-1.012621
7718,7.718,-1.008383
7719,7.719,-1.004114
7720,7.72,-0.999908
7721,7.721,-0.995664
7722,7.722,-0.991435
7723,7.723,-0.987242
7724,7.724,-0.982994
7725,7.725,-0.978798
7726,7.726,-0.974578
7727,7.727,-0.970412
7728,7.728,-0.966237
7729,7.729,-0.962049
7730,7.73,-0.957908
7731,7.731,-0.953742
7732,7.732,-0.949616
7733,7.733,-0.945454
7734,7.734,-0.941348
7735,7.735,-0.937224
7736,7.736,-0.933125
7737,7.737,-0.929007
7738,7.738,-0.924945
7739,7.739,-0.920836
7740,7.74,-0.916774
7741,7.741,-0.912723
7742,7.742,-0.908657
7743,7.743,-0.904629
7744,7.744,-0.900578
7745,7.745,-0.896573
7746,7.746,-0.892542
7747,7.747,-0.88855
7748,7.748,-0.884569
7749,7.749,-0.880582
7750,7.75,-0.876622
7751,7.751,-0.872655
7752,7.752,-0.868711
7753,7.753,-0.864767
7754,7.754,-0.860846
7755,7.755,-0.856925
7756,7.756,-0.853004
7757,7.757,-0.849116
7758,7.758,-0.84523
7759,7.759,-0.841345
7760,7.76,-0.837485
7761,7.761,-0.833627
7762,7.762,-0.829787
7763,7.763,-0.825956
7764,7.764,-0.822123
7765,7.765,-0.818299
7766,7.766,-0.814506
7767,7.767,-0.810708
7768,7.768,-0.806934
7769,7.769,-0.803163
7770,7.77,-0.799402
7771,7.771,-0.795651
7772,7.772,-0.791927
7773,7.773,-0.788202
7774,7.774,-0.784492
7775,7.775,-0.780785
7776,7.776,-0.777105
7777,7.777,-0.773431
7778,7.778,-0.769774
7779,7.779,-0.766093
7780,7.78,-0.76247
7781,7.781,-0.758845
7782,7.782,-0.755232
7783,7.783,-0.751619
7784,7.784,-0.74805
7785,7.785,-0.744463
7786,7.786,-0.740896
7787,7.787,-0.737347
7788,7.788,-0.733796
7789,7.789,-0.730272
7790,7.79,-0.726755
7791,7.791,-0.723245
7792,7.792,-0.719774
7793,7.793,-0.716273
7794,7.794,-0.712806
7795,7.795,-0.709356
7796,7.796,-0.705903
7797,7.797,-0.702484
7798,7.798,-0.699076
7799,7.799,-0.695666
7800,7.8,-0.692273
7801,7.801,-0.688892
7802,7.802,-0.68553
7803,7.803,-0.682187
7804,7.804,-0.678864
7805,7.805,-0.675507
7806,7.806,-0.672211
7807,7.807,-0.668903
7808,7.808,-0.665622
7809,7.809,-0.662339
7810,7.81,-0.65909
7811,7.811,-0.655857
7812,7.812,-0.652609
7813,7.813,-0.649402
7814,7.814,-0.646202
7815,7.815,-0.643004
7816,7.816,-0.639831
7817,7.817,-0.636684
7818,7.818,-0.633518
7819,7.819,-0.63039
7820,7.82,-0.627271
7821,7.821,-0.62415
7822,7.822,-0.621044
7823,7.823,-0.617976
7824,7.824,-0.61488
7825,7.825,-0.611824
7826,7.826,-0.608817
7827,7.827,-0.605762
7828,7.828,-0.602725
7829,7.829,-0.599831
7830,7.83,-0.596777
7831,7.831,-0.593779
7832,7.832,-0.590841
7833,7.833,-0.587925
7834,7.834,-0.584994
7835,7.835,-0.582069
7836,7.836,-0.579147
7837,7.837,-0.576339
7838,7.838,-0.573416
7839,7.839,-0.570556
7840,7.84,-0.567735
7841,7.841,-0.564893
7842,7.842,-0.562112
7843,7.843,-0.559324
7844,7.844,-0.556525
7845,7.845,-0.553803
7846,7.846,-0.551028
7847,7.847,-0.548317
7848,7.848,-0.545572
7849,7.849,-0.54291
7850,7.85,-0.540208
7851,7.851,-0.537532
7852,7.852,-0.534861
7853,7.853,-0.532174
7854,7.854,-0.529681
7855,7.855,-0.52707
7856,7.856,-0.524331
7857,7.857,-0.521795
7858,7.858,-0.519124
7859,7.859,-0.516625
7860,7.86,-0.514418
7861,7.861,-0.511735
7862,7.862,-0.509153
7863,7.863,-0.506601
7864,7.864,-0.504254
7865,7.865,-0.501457
7866,7.866,-0.499347
7867,7.867,-0.496862
7868,7.868,-0.494444
7869,7.869,-0.492091
7870,7.87,-0.489722
7871,7.871,-0.487311
7872,7.872,-0.485114
7873,7.873,-0.482707
7874,7.874,-0.48044
7875,7.875,-0.478146
7876,7.876,-0.475779
7877,7.877,-0.47352
7878,7.878,-0.471273
7879,7.879,-0.469022
7880,7.88,-0.466763
7881,7.881,-0.464567
7882,7.882,-0.462291
7883,7.883,-0.460027
7884,7.884,-0.457845
7885,7.885,-0.4557
7886,7.886,-0.45359
7887,7.887,-0.451376
7888,7.888,-0.449183
7889,7.889,-0.447136
7890,7.89,-0.44484
7891,7.891,-0.442762
7892,7.892,-0.440731
7893,7.893,-0.438573
7894,7.894,-0.436447
7895,7.895,-0.434424
7896,7.896,-0.432367
7897,7.897,-0.43035
7898,7.898,-0.428288
7899,7.899,-0.426244
7900,7.9,-0.424259
7901,7.901,-0.422273
7902,7.902,-0.420257
7903,7.903,-0.418342
7904,7.904,-0.41644
7905,7.905,-0.414432
7906,7.906,-0.412691
7907,7.907,-0.410586
7908,7.908,-0.408761
7909,7.909,-0.40699
7910,7.91,-0.405074
7911,7.911,-0.403219
7912,7.912,-0.401452
7913,7.913,-0.399574
7914,7.914,-0.39785
7915,7.915,-0.396051
7916,7.916,-0.394415
7917,7.917,-0.392687
7918,7.918,-0.390956
7919,7.919,-0.38926
7920,7.92,-0.387633
7921,7.921,-0.385846
7922,7.922,-0.384471
7923,7.923,-0.382813
7924,7.924,-0.380477
7925,7.925,-0.37907
7926,7.926,-0.377214
7927,7.927,-0.375723
7928,7.928,-0.374186
7929,7.929,-0.372316
7930,7.93,-0.370685
7931,7.931,-0.368953
7932,7.932,-0.367284
7933,7.933,-0.365475
7934,7.934,-0.363533
7935,7.935,-0.361855
7936,7.936,-0.359861
7937,7.937,-0.358152
7938,7.938,-0.356293
7939,7.939,-0.354675
7940,7.94,-0.353027
7941,7.941,-0.351287
7942,7.942,-0.349714
7943,7.943,-0.348247
7944,7.944,-0.346679
7945,7.945,-0.345399
7946,7.946,-0.343806
7947,7.947,-0.342547
7948,7.948,-0.341257
7949,7.949,-0.339774
7950,7.95,-0.338908
7951,7.951,-0.337999
7952,7.952,-0.33628
7953,7.953,-0.335846
7954,7.954,-0.334675
7955,7.955,-0.333458
7956,7.956,-0.332415
7957,7.957,-0.331541
7958,7.958,-0.330241
7959,7.959,-0.329929
7960,7.96,-0.328607
7961,7.961,-0.327415
7962,7.962,-0.326984
7963,7.963,-0.326372
7964,7.964,-0.326134
7965,7.965,-0.326381
7966,7.966,-0.326183
7967,7.967,-0.326054
7968,7.968,-0.326358
7969,7.969,-0.326933
7970,7.97,-0.327375
7971,7.971,-0.327594
7972,7.972,-0.32773
7973,7.973,-0.32776
7974,7.974,-0.327666
7975,7.975,-0.327549
7976,7.976,-0.327451
7977,7.977,-0.327371
7978,7.978,-0.327278
7979,7.979,-0.327179
7980,7.98,-0.327106
7981,7.981,-0.327014
7982,7.982,-0.326974
7983,7.983,-0.326897
7984,7.984,-0.326875
7985,7.985,-0.326879
7986,7.986,-0.32689
7987,7.987,-0.326915
7988,7.988,-0.326974
7989,7.989,-0.327024
7990,7.99,-0.327106
7991,7.991,-0.327219
7992,7.992,-0.327347
7993,7.993,-0.32747
7994,7.994,-0.327653
7995,7.995,-0.327833
7996,7.996,-0.328096
7997,7.997,-0.328332
7998,7.998,-0.328617
7999,7.999,-0.328855
8000,8.0,-0.329175
8001,8.001,-0.329524
8002,8.002,-0.329959
8003,8.003,-0.330308
8004,8.004,-0.330735
8005,8.005,-0.331276
8006,8.006,-0.331647
8007,8.007,-0.332114
8008,8.008,-0.332609
8009,8.009,-0.333134
8010,8.01,-0.333682
8011,8.011,-0.334254
8012,8.012,-0.334839
8013,8.013,-0.335436
8014,8.014,-0.33606
8015,8.015,-0.336746
8016,8.016,-0.3374
8017,8.017,-0.33807
8018,8.018,-0.338787
8019,8.019,-0.339519
8020,8.02,-0.340279
8021,8.021,-0.34109
8022,8.022,-0.34187
8023,8.023,-0.342697
8024,8.024,-0.343539
8025,8.025,-0.344419
8026,8.026,-0.345288
8027,8.027,-0.346209
8028,8.028,-0.347126
8029,8.029,-0.348116
8030,8.03,-0.349081
8031,8.031,-0.350054
8032,8.032,-0.351073
8033,8.033,-0.352112
8034,8.034,-0.353187
8035,8.035,-0.35426
8036,8.036,-0.355367
8037,8.037,-0.356514
8038,8.038,-0.357655
8039,8.039,-0.358866
8040,8.04,-0.360033
8041,8.041,-0.361267
8042,8.042,-0.362534
8043,8.043,-0.363775
8044,8.044,-0.365051
8045,8.045,-0.366381
8046,8.046,-0.367726
8047,8.047,-0.369046
8048,8.048,-0.37041
8049,8.049,-0.371824
8050,8.05,-0.373197
8051,8.051,-0.37464
8052,8.052,-0.376086
8053,8.053,-0.377567
8054,8.054,-0.379047
8055,8.055,-0.38056
8056,8.056,-0.38204
8057,8.057,-0.383678
8058,8.058,-0.385184
8059,8.059,-0.386777
8060,8.06,-0.388404
8061,8.061,-0.390001
8062,8.062,-0.391646
8063,8.063,-0.393307
8064,8.064,-0.394963
8065,8.065,-0.396677
8066,8.066,-0.398404
8067,8.067,-0.400126
8068,8.068,-0.40188
8069,8.069,-0.403637
8070,8.07,-0.405443
8071,8.071,-0.407265
8072,8.072,-0.409108
8073,8.073,-0.410926
8074,8.074,-0.412792
8075,8.075,-0.414678
8076,8.076,-0.416557
8077,8.077,-0.418493
8078,8.078,-0.420422
8079,8.079,-0.422354
8080,8.08,-0.424344
8081,8.081,-0.426339
8082,8.082,-0.428319
8083,8.083,-0.430349
8084,8.084,-0.432403
8085,8.085,-0.434449
8086,8.086,-0.436573
8087,8.087,-0.438673
8088,8.088,-0.440783
8089,8.089,-0.442899
8090,8.09,-0.445061
8091,8.091,-0.447239
8092,8.092,-0.449416
8093,8.093,-0.45163
8094,8.094,-0.45382
8095,8.095,-0.456078
8096,8.096,-0.458329
8097,8.097,-0.460578
8098,8.098,-0.462904
8099,8.099,-0.465173
8100,8.1,-0.467567
8101,8.101,-0.46988
8102,8.102,-0.472232
8103,8.103,-0.474645
8104,8.104,-0.476988
8105,8.105,-0.479434
8106,8.106,-0.481861
8107,8.107,-0.484292
8108,8.108,-0.486796
8109,8.109,-0.489262
8110,8.11,-0.491782
8111,8.111,-0.494268
8112,8.112,-0.496809
8113,8.113,-0.499394
8114,8.114,-0.501944
8115,8.115,-0.504525
8116,8.116,-0.507133
8117,8.117,-0.509751
8118,8.118,-0.51238
8119,8.119,-0.515032
8120,8.12,-0.517676
8121,8.121,-0.520374
8122,8.122,-0.52307
8123,8.123,-0.525797
8124,8.124,-0.528509
8125,8.125,-0.531254
8126,8.126,-0.534021
8127,8.127,-0.536824
8128,8.128,-0.539597
8129,8.129,-0.542408
8130,8.13,-0.545231
8131,8.131,-0.548092
8132,8.132,-0.550928
8133,8.133,-0.553809
8134,8.134,-0.55668
8135,8.135,-0.5596
8136,8.136,-0.562522
8137,8.137,-0.565452
8138,8.138,-0.568388
8139,8.139,-0.571342
8140,8.14,-0.574358
8141,8.141,-0.577353
8142,8.142,-0.580331
8143,8.143,-0.583349
8144,8.144,-0.586394
8145,8.145,-0.589458
8146,8.146,-0.592518
8147,8.147,-0.595604
8148,8.148,-0.598652
8149,8.149,-0.60181
8150,8.15,-0.604915
8151,8.151,-0.608081
8152,8.152,-0.611263
8153,8.153,-0.614379
8154,8.154,-0.61759
8155,8.155,-0.620801
8156,8.156,-0.623976
8157,8.157,-0.627238
8158,8.158,-0.63048
8159,8.159,-0.633671
8160,8.16,-0.636998
8161,8.161,-0.64026
8162,8.162,-0.643568
8163,8.163,-0.646851
8164,8.164,-0.650216
8165,8.165,-0.653536
8166,8.166,-0.656863
8167,8.167,-0.660292
8168,8.168,-0.663648
8169,8.169,-0.667015
8170,8.17,-0.670405
8171,8.171,-0.673891
8172,8.172,-0.677297
8173,8.173,-0.680711
8174,8.174,-0.684191
8175,8.175,-0.687666
8176,8.176,-0.69114
8177,8.177,-0.694638
8178,8.178,-0.698159
8179,8.179,-0.701643
8180,8.18,-0.705215
8181,8.181,-0.708755
8182,8.182,-0.712311
8183,8.183,-0.715893
8184,8.184,-0.71944
8185,8.185,-0.723048
8186,8.186,-0.726622
8187,8.187,-0.730278
8188,8.188,-0.733865
8189,8.189,-0.7375
8190,8.19,-0.741162
8191,8.191,-0.744774
8192,8.192,-0.748448
8193,8.193,-0.752136
8194,8.194,-0.755808
8195,8.195,-0.759528
8196,8.196,-0.763245
8197,8.197,-0.766933
8198,8.198,-0.770685
8199,8.199,-0.774419
8200,8.2,-0.778173
8201,8.201,-0.78189
8202,8.202,-0.785687
8203,8.203,-0.789441
8204,8.204,-0.793257
8205,8.205,-0.797018
8206,8.206,-0.800821
8207,8.207,-0.804663
8208,8.208,-0.808458
8209,8.209,-0.81232
8210,8.21,-0.81617
8211,8.211,-0.820038
8212,8.212,-0.82385
8213,8.213,-0.82777
8214,8.214,-0.831624
8215,8.215,-0.835499
8216,8.216,-0.83944
8217,8.217,-0.843355
8218,8.218,-0.847272
8219,8.219,-0.851199
8220,8.22,-0.855155
8221,8.221,-0.859095
8222,8.222,-0.863058
8223,8.223,-0.867018
8224,8.224,-0.871017
8225,8.225,-0.874997
8226,8.226,-0.878973
8227,8.227,-0.882997
8228,8.228,-0.88699
8229,8.229,-0.891018
8230,8.23,-0.895015
8231,8.231,-0.899075
8232,8.232,-0.903089
8233,8.233,-0.907147
8234,8.234,-0.911186
8235,8.235,-0.915257
8236,8.236,-0.919374
8237,8.237,-0.923407
8238,8.238,-0.927491
8239,8.239,-0.931582
8240,8.24,-0.935671
8241,8.241,-0.939762
8242,8.242,-0.94384
8243,8.243,-0.947964
8244,8.244,-0.952052
8245,8.245,-0.956196
8246,8.246,-0.960319
8247,8.247,-0.964438
8248,8.248,-0.96857
8249,8.249,-0.972717
8250,8.25,-0.97684
8251,8.251,-0.980993
8252,8.252,-0.985157
8253,8.253,-0.989309
8254,8.254,-0.993495
8255,8.255,-0.997625
8256,8.256,-1.00189
8257,8.257,-1.006022
8258,8.258,-1.010208
8259,8.259,-1.014444
8260,8.26,-1.018596
8261,8.261,-1.022762
8262,8.262,-1.027
8263,8.263,-1.031154
8264,8.264,-1.035399
8265,8.265,-1.039611
8266,8.266,-1.043828
8267,8.267,-1.048036
8268,8.268,-1.052277
8269,8.269,-1.056469
8270,8.27,-1.060737
8271,8.271,-1.06495
8272,8.272,-1.069179
8273,8.273,-1.073447
8274,8.274,-1.077717
8275,8.275,-1.081977
8276,8.276,-1.086252
8277,8.277,-1.090472
8278,8.278,-1.094745
8279,8.279,-1.099007
8280,8.28,-1.103296
8281,8.281,-1.107559
8282,8.282,-1.111805
8283,8.283,-1.116096
8284,8.284,-1.120319
8285,8.285,-1.124615
8286,8.286,-1.128876
8287,8.287,-1.133189
8288,8.288,-1.137444
8289,8.289,-1.141714
8290,8.29,-1.14603
8291,8.291,-1.150273
8292,8.292,-1.154595
8293,8.293,-1.158846
8294,8.294,-1.163126
8295,8.295,-1.167426
8296,8.296,-1.171701
8297,8.297,-1.175994
8298,8.298,-1.180258
8299,8.299,-1.184606
8300,8.3,-1.188845
8301,8.301,-1.193158
8302,8.302,-1.197442
8303,8.303,-1.201719
8304,8.304,-1.20599
8305,8.305,-1.210261
8306,8.306,-1.214635
8307,8.307,-1.218883
8308,8.308,-1.223135
8309,8.309,-1.227421
8310,8.31,-1.231695
8311,8.311,-1.235969
8312,8.312,-1.240242
8313,8.313,-1.244508
8314,8.314,-1.24878
8315,8.315,-1.253029
8316,8.316,-1.257309
8317,8.317,-1.261583
8318,8.318,-1.265838
8319,8.319,-1.27012
8320,8.32,-1.274351
8321,8.321,-1.278488
8322,8.322,-1.28281
8323,8.323,-1.28707
8324,8.324,-1.291319
8325,8.325,-1.295692
8326,8.326,-1.29987
8327,8.327,-1.304095
8328,8.328,-1.308341
8329,8.329,-1.312583
8330,8.33,-1.3168
8331,8.331,-1.321019
8332,8.332,-1.325252
8333,8.333,-1.329495
8334,8.334,-1.333713
8335,8.335,-1.33794
8336,8.336,-1.342117
8337,8.337,-1.346349
8338,8.338,-1.350529
8339,8.339,-1.354757
8340,8.34,-1.358962
8341,8.341,-1.363128
8342,8.342,-1.367303
8343,8.343,-1.371504
8344,8.344,-1.375689
8345,8.345,-1.379855
8346,8.346,-1.384028
8347,8.347,-1.388223
8348,8.348,-1.392381
8349,8.349,-1.396561
8350,8.35,-1.40073
8351,8.351,-1.404877
8352,8.352,-1.409017
8353,8.353,-1.413141
8354,8.354,-1.417296
8355,8.355,-1.421434
8356,8.356,-1.425564
8357,8.357,-1.429672
8358,8.358,-1.433789
8359,8.359,-1.437919
8360,8.36,-1.442014
8361,8.361,-1.446096
8362,8.362,-1.450201
8363,8.363,-1.454277
8364,8.364,-1.458344
8365,8.365,-1.462432
8366,8.366,-1.466485
8367,8.367,-1.470535
8368,8.368,-1.474596
8369,8.369,-1.478633
8370,8.37,-1.482728
8371,8.371,-1.486688
8372,8.372,-1.490698
8373,8.373,-1.494728
8374,8.374,-1.498737
8375,8.375,-1.502727
8376,8.376,-1.506714
8377,8.377,-1.5107
8378,8.378,-1.514713
8379,8.379,-1.518603
8380,8.38,-1.5226
8381,8.381,-1.526537
8382,8.382,-1.530508
8383,8.383,-1.534417
8384,8.384,-1.538364
8385,8.385,-1.542288
8386,8.386,-1.546158
8387,8.387,-1.550039
8388,8.388,-1.553907
8389,8.389,-1.557867
8390,8.39,-1.561612
